,COVARIANCE_TYPE_APPROXIMATED,COVARIANCE_TYPE_DIAGONAL_KNOWN,COVARIANCE_TYPE_KNOWN,COVARIANCE_TYPE_UNKNOWN,altitude,header.frame_id,header.stamp.nanosec,header.stamp.sec,latitude,longitude,position_covariance.0,position_covariance.1,position_covariance.2,position_covariance.3,position_covariance.4,position_covariance.5,position_covariance.6,position_covariance.7,position_covariance.8,position_covariance_type,status.SERVICE_COMPASS,status.SERVICE_GALILEO,status.SERVICE_GLONASS,status.SERVICE_GPS,status.STATUS_FIX,status.STATUS_GBAS_FIX,status.STATUS_NO_FIX,status.STATUS_SBAS_FIX,status.service,status.status,ros_type,timestamp,topic,bag_file_reference
0,1,2,3,0,442.483,gps,457864951,1684917411,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917411458225781,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
1,1,2,3,0,442.438,gps,454002313,1684917412,50.91821958,13.341465515,1.6848040000000002,0.0,0.0,0.0,1.9209960000000004,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917412454343422,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
2,1,2,3,0,442.419,gps,455562615,1684917413,50.918218741666664,13.34146688,1.4641000000000004,0.0,0.0,0.0,1.628176,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917413455952145,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
3,1,2,3,0,442.349,gps,453979688,1684917414,50.91821807666667,13.341468828333333,1.3595560000000004,0.0,0.0,0.0,1.4641000000000004,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917414454177370,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
4,1,2,3,0,442.22499999999997,gps,453281603,1684917415,50.91821679666667,13.341471103333333,1.3087360000000003,0.0,0.0,0.0,1.5178240000000005,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917415453479876,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
5,1,2,3,0,442.2,gps,455224708,1684917416,50.91821598333333,13.341472991666667,1.2100000000000002,0.0,0.0,0.0,1.3595560000000004,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917416455553985,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
6,1,2,3,0,442.13399999999996,gps,453371780,1684917417,50.918214475,13.341476451666667,1.1151360000000001,0.0,0.0,0.0,1.2588840000000003,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917417453629413,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
7,1,2,3,0,442.02299999999997,gps,454666244,1684917418,50.91821372,13.341478598333333,1.0241440000000004,0.0,0.0,0.0,1.1620840000000001,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917418455010518,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
8,1,2,3,0,441.929,gps,454370776,1684917419,50.918213415,13.341479781666667,0.9801000000000002,0.0,0.0,0.0,1.1620840000000001,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917419455056867,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
9,1,2,3,0,441.93699999999995,gps,455409944,1684917420,50.918212921666665,13.34148074,0.9801000000000002,0.0,0.0,0.0,1.1151360000000001,0.0,0.0,0.0,1239.0400000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917420456083327,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
10,1,2,3,0,441.967,gps,455277881,1684917421,50.91821364166667,13.341479608333334,1.1664,0.0,0.0,0.0,1.3271039999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917421456046453,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
11,1,2,3,0,441.995,gps,460207203,1684917422,50.91821367166666,13.341479623333333,1.1664,0.0,0.0,0.0,1.3271039999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917422460642173,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
12,1,2,3,0,442.015,gps,452980331,1684917423,50.918213755,13.341479576666666,1.1664,0.0,0.0,0.0,1.3271039999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917423453238733,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
13,1,2,3,0,441.99899999999997,gps,454134546,1684917433,50.91821788833333,13.341474031666667,92.16,0.0,0.0,0.0,92.16,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917433454316687,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
14,1,2,3,0,441.969,gps,456074466,1684917434,50.918217596666665,13.341473975,0.9216,0.0,0.0,0.0,1.016064,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917434456381876,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
15,1,2,3,0,441.936,gps,453214031,1684917435,50.91821721,13.341474761666667,0.8760959999999999,0.0,0.0,0.0,0.9682559999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917435453608549,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
16,1,2,3,0,441.938,gps,456705150,1684917436,50.918216533333336,13.341476201666667,0.8760959999999999,0.0,0.0,0.0,0.9682559999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917436456921579,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
17,1,2,3,0,441.923,gps,452632005,1684917437,50.91821569,13.341477688333333,0.8317439999999998,0.0,0.0,0.0,0.9216,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917437452913507,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
18,1,2,3,0,441.87399999999997,gps,455986664,1684917438,50.91821467166667,13.341479095,0.8317439999999998,0.0,0.0,0.0,0.9216,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917438456358923,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
19,1,2,3,0,441.87699999999995,gps,453872897,1684917439,50.918214533333334,13.341479253333333,0.8317439999999998,0.0,0.0,0.0,0.8760959999999999,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917439454254514,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
20,1,2,3,0,441.86199999999997,gps,457446572,1684917440,50.91821362666666,13.341481056666666,0.7055999999999999,0.0,0.0,0.0,0.788544,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917440457676941,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
21,1,2,3,0,441.861,gps,453855396,1684917441,50.918213486666666,13.341481575,0.7055999999999999,0.0,0.0,0.0,0.788544,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917441454203347,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
22,1,2,3,0,441.926,gps,458296506,1684917442,50.91821279166667,13.341482161666667,0.7464959999999999,0.0,0.0,0.0,0.788544,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917442458504516,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
23,1,2,3,0,441.93699999999995,gps,453275591,1684917443,50.91821261166667,13.341482693333333,0.7464959999999999,0.0,0.0,0.0,0.8317439999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917443453472999,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
24,1,2,3,0,441.93399999999997,gps,458454984,1684917444,50.918212581666666,13.341483043333334,0.7464959999999999,0.0,0.0,0.0,0.8317439999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917444458715257,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
25,1,2,3,0,441.993,gps,452705047,1684917445,50.91821245166667,13.341482983333334,0.7464959999999999,0.0,0.0,0.0,0.8317439999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917445453088608,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
26,1,2,3,0,441.96799999999996,gps,453120675,1684917446,50.91821134166667,13.341484921666666,0.7055999999999999,0.0,0.0,0.0,0.9216,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917446453423290,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
27,1,2,3,0,441.94,gps,449904198,1684917447,50.91820952333333,13.341487648333333,0.627264,0.0,0.0,0.0,0.9682559999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917447450112842,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
28,1,2,3,0,441.86699999999996,gps,453878183,1684917448,50.918208031666666,13.341490333333333,0.7464959999999999,0.0,0.0,0.0,1.2188160000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917448454070276,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
29,1,2,3,0,441.849,gps,450118659,1684917449,50.918207003333336,13.341491551666667,0.7464959999999999,0.0,0.0,0.0,1.2188160000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917449450450579,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
30,1,2,3,0,441.81899999999996,gps,453336316,1684917450,50.91820577166666,13.341493168333333,0.8760959999999999,0.0,0.0,0.0,1.4304160000000004,0.0,0.0,0.0,1730.5600000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917450453655391,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
31,1,2,3,0,441.81899999999996,gps,458466611,1684917451,50.918204841666665,13.341494583333333,0.7464959999999999,0.0,0.0,0.0,1.2723839999999997,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917451458778239,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
32,1,2,3,0,441.79999999999995,gps,455172738,1684917452,50.91820354,13.3414968,0.7464959999999999,0.0,0.0,0.0,1.2188160000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917452455514029,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
33,1,2,3,0,441.775,gps,450320300,1684917453,50.918203965000004,13.341495518333334,0.589824,0.0,0.0,0.0,1.016064,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917453450597311,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
34,1,2,3,0,441.728,gps,455329239,1684917454,50.91820397,13.341495436666667,0.553536,0.0,0.0,0.0,1.1664,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917454455739750,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
35,1,2,3,0,441.765,gps,449561983,1684917455,50.918204251666666,13.341494915,1.1151360000000001,0.0,0.0,0.0,2.359296,0.0,0.0,0.0,2621.4400000000005,1,4,8,2,1,0,2,-1,1,1,0,2,1684917455449737029,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
36,1,2,3,0,441.81,gps,452256712,1684917456,50.91820443,13.341494396666667,2.9859840000000006,0.0,0.0,0.0,4.596736000000001,0.0,0.0,0.0,2621.4400000000005,1,4,8,2,1,0,2,-1,1,1,0,2,1684917456452556573,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
37,1,2,3,0,441.66999999999996,gps,452861056,1684917457,50.918206166666664,13.341495243333334,5.4568959999999995,0.0,0.0,0.0,7.750656000000001,0.0,0.0,0.0,2621.4400000000005,1,4,8,2,1,0,2,-1,1,1,0,2,1684917457453245322,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
38,1,2,3,0,441.835,gps,452889415,1684917458,50.91820600166667,13.341494741666667,4.6656,0.0,0.0,0.0,6.969600000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,0,2,1684917458453189445,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
39,1,2,3,0,441.63399999999996,gps,451212847,1684917459,50.91820667333333,13.341495373333334,5.76,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,0,2,1684917459451556780,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
40,1,2,3,0,441.58,gps,451577815,1684917460,50.91820535833333,13.341497406666667,6.969600000000001,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,0,2,1684917460451764042,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
41,1,2,3,0,441.65799999999996,gps,448504645,1684917461,50.918204556666666,13.341498586666667,5.475600000000002,0.0,0.0,0.0,9.7344,0.0,0.0,0.0,1730.5600000000002,1,4,8,2,1,0,2,-1,1,1,0,2,1684917461448758566,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
42,1,2,3,0,441.74199999999996,gps,451838881,1684917462,50.91820422666667,13.341499048333333,3.6864,0.0,0.0,0.0,5.76,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,0,2,1684917462452159408,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
43,1,2,3,0,441.78,gps,449322244,1684917463,50.918204571666664,13.341498368333333,5.4195839999999995,0.0,0.0,0.0,6.969600000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917463449606258,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
44,1,2,3,0,441.793,gps,451613191,1684917464,50.91820439333333,13.341498673333334,2.4336,0.0,0.0,0.0,4.064256,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917464452003649,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
45,1,2,3,0,441.832,gps,453206214,1684917465,50.918204796666664,13.341498875,1.617984,0.0,0.0,0.0,2.742336,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917465453452207,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
46,1,2,3,0,441.91999999999996,gps,458505495,1684917466,50.918206825,13.34149869,1.3829759999999998,0.0,0.0,0.0,1.7424000000000002,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917466458807501,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
47,1,2,3,0,442.164,gps,454022271,1684917467,50.91820783666667,13.341499126666667,1.8279040000000002,0.0,0.0,0.0,1.557504,0.0,0.0,0.0,1730.5600000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917467454395672,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
48,1,2,3,0,442.292,gps,455159982,1684917468,50.91820813166667,13.341499681666667,2.1199360000000005,0.0,0.0,0.0,1.4304160000000004,0.0,0.0,0.0,1730.5600000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917468455351590,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
49,1,2,3,0,442.351,gps,451368975,1684917469,50.91820768666667,13.341501375,2.3531560000000002,0.0,0.0,0.0,1.4304160000000004,0.0,0.0,0.0,1730.5600000000002,1,4,8,2,1,0,2,-1,1,1,2,2,1684917469451681959,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
50,1,2,3,0,442.416,gps,458059897,1684917470,50.91820704333333,13.341501913333333,2.143296,0.0,0.0,0.0,1.2188160000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917470458364461,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
51,1,2,3,0,442.453,gps,453300356,1684917471,50.918206418333334,13.34150375,2.0050559999999997,0.0,0.0,0.0,1.2723839999999997,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917471453473859,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
52,1,2,3,0,442.517,gps,458098767,1684917472,50.91820616166667,13.341504868333333,1.8063360000000002,0.0,0.0,0.0,1.2188160000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917472458285465,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
53,1,2,3,0,442.534,gps,452884414,1684917473,50.91820516666667,13.34150603,1.7424000000000002,0.0,0.0,0.0,1.1664,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917473453207740,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
54,1,2,3,0,442.58099999999996,gps,453042980,1684917474,50.918205101666665,13.341506356666667,3.5645439999999997,0.0,0.0,0.0,2.262016,0.0,0.0,0.0,2621.4400000000005,1,4,8,2,1,0,2,-1,1,1,0,2,1684917474453428190,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
55,1,2,3,0,442.616,gps,452246410,1684917475,50.91820579666667,13.341504555,3.594816,0.0,0.0,0.0,1.9376639999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,0,2,1684917475452571452,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
56,1,2,3,0,442.575,gps,456886257,1684917476,50.91820663666667,13.3415028,5.76,0.0,0.0,0.0,3.069504,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917476457153288,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
57,1,2,3,0,442.63399999999996,gps,453623305,1684917477,50.91820756166667,13.341502248333333,1.8714239999999998,0.0,0.0,0.0,1.498176,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917477453917367,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
58,1,2,3,0,442.674,gps,457533976,1684917478,50.91820826666667,13.341501158333333,1.3271039999999998,0.0,0.0,0.0,1.1151360000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917478457886347,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
59,1,2,3,0,442.775,gps,452289764,1684917479,50.918208865,13.34150014,1.1664,0.0,0.0,0.0,1.016064,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917479452553654,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
60,1,2,3,0,442.861,gps,457196148,1684917480,50.91821012,13.341497853333333,1.3829759999999998,0.0,0.0,0.0,1.2188160000000001,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917480457547105,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
61,1,2,3,0,442.86699999999996,gps,453852518,1684917481,50.918210433333336,13.341497195,1.557504,0.0,0.0,0.0,1.3829759999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917481454154055,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
62,1,2,3,0,442.81,gps,456732926,1684917482,50.918211551666666,13.341494771666667,1.498176,0.0,0.0,0.0,1.3829759999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917482457085431,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
63,1,2,3,0,442.888,gps,451207552,1684917483,50.91821312166667,13.34149195,1.44,0.0,0.0,0.0,1.3829759999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917483451466646,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
64,1,2,3,0,442.938,gps,457665786,1684917484,50.91821468333333,13.341490435,1.3271039999999998,0.0,0.0,0.0,1.2723839999999997,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917484457833455,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
65,1,2,3,0,442.965,gps,452151145,1684917485,50.91821716166667,13.341492946666667,1.2723839999999997,0.0,0.0,0.0,1.2723839999999997,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917485452382877,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
66,1,2,3,0,442.89599999999996,gps,455864439,1684917486,50.918220248333334,13.341496705,1.2723839999999997,0.0,0.0,0.0,1.2723839999999997,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917486456061480,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
67,1,2,3,0,442.80199999999996,gps,452398049,1684917487,50.91822620666667,13.341501166666667,1.3829759999999998,0.0,0.0,0.0,1.44,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917487452741670,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
68,1,2,3,0,442.668,gps,458295584,1684917488,50.918232726666666,13.341508046666666,1.2188160000000001,0.0,0.0,0.0,1.44,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917488458461922,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
69,1,2,3,0,442.39,gps,457491373,1684917489,50.918238826666666,13.341514666666667,1.065024,0.0,0.0,0.0,1.44,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917489457771652,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
70,1,2,3,0,442.23699999999997,gps,457323368,1684917490,50.91824166833333,13.341516911666666,1.2188160000000001,0.0,0.0,0.0,1.679616,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917490457963652,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
71,1,2,3,0,442.19599999999997,gps,453118807,1684917491,50.91824252333333,13.341515223333333,1.2723839999999997,0.0,0.0,0.0,1.8714239999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917491453451850,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
72,1,2,3,0,442.156,gps,456899004,1684917492,50.91824319333333,13.341513996666666,1.2723839999999997,0.0,0.0,0.0,1.9376639999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917492457167465,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
73,1,2,3,0,442.12,gps,454828485,1684917493,50.91824537833333,13.341517433333333,1.2723839999999997,0.0,0.0,0.0,2.0050559999999997,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917493455080881,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
74,1,2,3,0,442.09799999999996,gps,457803454,1684917494,50.918247228333335,13.341524626666667,1.2723839999999997,0.0,0.0,0.0,2.0050559999999997,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917494458107906,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
75,1,2,3,0,442.116,gps,454977876,1684917495,50.918248588333334,13.341530608333333,1.2188160000000001,0.0,0.0,0.0,1.9376639999999998,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917495455472482,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
76,1,2,3,0,442.149,gps,456971212,1684917496,50.918248813333335,13.341540903333334,1.3271039999999998,0.0,0.0,0.0,2.143296,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917496457154448,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
77,1,2,3,0,442.12,gps,452553237,1684917497,50.91824828166666,13.341550393333334,0.9682559999999998,0.0,0.0,0.0,1.44,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917497452789915,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
78,1,2,3,0,442.096,gps,455752331,1684917498,50.91824813,13.341556903333334,1.1151360000000001,0.0,0.0,0.0,1.7424000000000002,0.0,0.0,0.0,1474.56,1,4,8,2,1,0,2,-1,1,1,2,2,1684917498458840742,/emlid/fix,/mnt/data/sites/r4r-site/scanroot/freiberg/fg_20230524/fg_20230524_base
